question,similar_question,expected_tag,predicted_tag,expected_answer,predicted_answer,probability,time_taken
স্মার্ট এনআইডি কার্ড বিকল হলে কোথায় যোগাযোগ করব?,কার্ডে ছেঁড়া নতুন স্মার্টকার্ডের জন্য কোথায় যোগাযোগ করব,nid_probashi_smart_card_06,card_damaged_how_to_get_new_card,এক্ষেত্রে services.nidw.gov.bd ওয়েব পোর্টালের মাধ্যমে রিইস্যু আবেদন করে নতুন কার্ড ডাউনলোড করে নিন।,"এনআইডি নম্বর জানা থাকলে সরাসরি অনলাইনে আবেদন করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9773737192153931,0.08168148994445801
ভেঙে যাওয়া NID স্মার্ট কার্ড পুনরায় ইস্যুর আবেদন কীভাবে করব?,স্মার্ট এনআইডি কার্ড নষ্ট পুনঃইস্যুর জন্য আবেদনপদ্ধতি কী,nid_probashi_smart_card_06,voter_slip_lost_how_to_get_nid,এক্ষেত্রে services.nidw.gov.bd ওয়েব পোর্টালের মাধ্যমে রিইস্যু আবেদন করে নতুন কার্ড ডাউনলোড করে নিন।,"সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিস গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে। যদি এনআইডি নম্বর জানা থাকে তাহলে সরাসরি অনলাইনে আবেদন করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9840056300163269,0.10253238677978516
"বিদেশে ভোটার ছিলাম, এখন দেশে আছি। হাইকমিশনে স্মার্ট এনআইডি আছে বলা হয়েছে—আমার অনুজ ভাই কি গ্রহণ করতে পারবে?",আমি বিদেশে; ভোটার হয়েছি স্মার্ট এনআইডি হাতে পেতে কখন,nid_probashi_smart_card_08,nid_probashi_smart_card_01,এক্ষেত্রে সংশ্লিষ্ট মিশন / দূতাবাস / কনস্যুলেট অফিসে যোগাযোগ করুন।,"স্মার্ট কার্ড প্রাপ্তির সুনির্দিষ্ট কোন সময়সীমা নেই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9723880887031555,0.10926175117492676
জাতীয় পরিচয়পত্র পেতে বয়সের ন্যূনতম শর্ত কত?,জাতীয় পরিচয়পত্রের জন্য বয়সসম্পর্কিত ন্যূনতম শর্ত কত,nid_registration_age,nid_probashi_registration_04,যাদের জন্ম তারিখ ১ জানুয়ারি ২০০৮ বা তার পূর্বে তারা এনআইডি নিবন্ধনের জন্য আবেদন করতে পারবে।,"১৮ বছর বয়স হলে জাতীয় পরিচয়পত্রের আবেদন করতে পারবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9943007826805115,0.08524584770202637
এনআইডি আবেদনের জন্য জন্মসালের শর্ত কী?,জাতীয় আইডি সংগ্রহের আবেদন করতে বয়সের শর্ত কী,nid_registration_age,nid_probashi_registration_04,যাদের জন্ম তারিখ ১ জানুয়ারি ২০০৮ বা তার পূর্বে তারা এনআইডি নিবন্ধনের জন্য আবেদন করতে পারবে।,"১৮ বছর বয়স হলে জাতীয় পরিচয়পত্রের আবেদন করতে পারবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9703558087348938,0.08153676986694336
জাতীয় পরিচয় নিবন্ধন করতে হলে কোন জন্মতারিখের আগে জন্ম হতে হবে?,জাতীয় পরিচয়পত্রে জন্ম সনদের নম্বর অন্তর্ভুক্তির জন্য কী দরকার,nid_registration_age,birth_certificate_number_correct_or_add_document_new,যাদের জন্ম তারিখ ১ জানুয়ারি ২০০৮ বা তার পূর্বে তারা এনআইডি নিবন্ধনের জন্য আবেদন করতে পারবে।,"অনলাইন জন্ম সনদ এর কপি দাখিলপূর্বক আবেদন করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9690924882888794,0.10448789596557617
রি-ইস্যু আবেদন কিসের ওয়েব ঠিকানায় করতে হয়?,রিইস্যু আবেদন কোথায় করব ওয়েবসাইটেই,nid_reissue_01,nid_reissue_06,রি- ইস্যু আবেদনের জন্য services.nidw.gov.bd সাইটে গিয়ে আবেদন করতে হবে।,"রি -ইস্যুর আবেদন অনলাইনে করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9854119420051575,0.08867216110229492
রি-ইস্যু আবেদন কোথায় অনলাইনে দাখিল করতে হবে?,রিইস্যু আবেদন কোথায় করব ওয়েবসাইটেই,nid_reissue_01,nid_reissue_06,রি- ইস্যু আবেদনের জন্য services.nidw.gov.bd সাইটে গিয়ে আবেদন করতে হবে।,"রি -ইস্যুর আবেদন অনলাইনে করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9839895367622375,0.08568310737609863
রি-ইস্যুর আবেদন কোথায় করতে হয়—কোন ওয়েবসাইট?,রিইস্যু আবেদন কোথায় করব ওয়েবসাইটেই,nid_reissue_01,nid_reissue_06,রি- ইস্যু আবেদনের জন্য services.nidw.gov.bd সাইটে গিয়ে আবেদন করতে হবে।,"রি -ইস্যুর আবেদন অনলাইনে করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9924432635307312,0.08994460105895996
রি-ইস্যুর জন্য সাধারণভাবে কত আবেদন ফি লাগে?,রিইস্যু আবেদন করার জন্য ফি কত,nid_reissue_03,card_reissue_fees,"রি-ইস্যু সাধারন আবেদন ফি প্রথমবার ২৩০ টাকা, ২য় বার ৩৪৫ টাকা এবং পরবর্তীতে প্রতিবার ৫৭৫ টাকা।","সাধারণঃ (৩০ কার্যদিবস এর মধ্যে প্রাপ্তি) ১ম বার আবেদনের ক্ষেত্রে ২৩০ (ভ্যাটসহ) টাকা, ২য় বার আবেদনের ক্ষেত্রে ৩৪৫ (ভ্যাটসহ) টাকা, পরবর্তী প্রতিবার আবেদনের ক্ষেত্রে ৫৭৫ (ভ্যাটসহ) টাকা ফিস দিতে হবে। 
জরুরীঃ (০৭ কার্যদিবস এর মধ্যে প্রাপ্তি) ১ম বার আবেদনের ক্ষেত্রে ৩৪৫ (ভ্যাটসহ) টাকা, ২য় বার আবেদনের ক্ষেত্রে ৫৭৫ (ভ্যাটসহ) টাকা, পরবর্তী প্রতিবার আবেদনের ক্ষেত্রে ১১৫০ (ভ্যাটসহ) টাকা ফিস দিতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9885187745094299,0.08613395690917969
সাধারণ ক্যাটাগরির রি-ইস্যুকে কি জরুরিতে রূপান্তর করা যায়? প্রক্রিয়াটি কী?,সাধারণ রিইস্যু ফাইল কি জরুরি হিসেবে কনভার্ট করা যায়,nid_reissue_04,nid_reissue_04_followup_a,এক্ষেত্রে উপজেলা/থানা নির্বাচন কর্মকর্তার পরামর্শ গ্রহণ করুন।,"সাধারণ রি-ইস্যু আবেদনকে জরুরি আবেদনে আপগ্রেড করা যায় না। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9735971093177795,0.10146403312683105
কোনো কাগজপত্র বা আইডি নম্বর ছাড়াই জাতীয় পরিচয়পত্রের রিপ্রিন্টের আবেদন কিভাবে করা যায়?,নম্বর বা কার্ডের কপি ছাড়াই nid পুনঃপ্রদানের আবেদন শুরু করার উপায় কী,nid_reissue_07,nid_reissue_07_followup_a,এক্ষেত্রে উপজেলা/থানা নির্বাচন অফিসের সহায়তা গ্রহণ করুন।,"এক্ষেত্রে উপজেলা/থানা নির্বাচন অফিসের সহায়তা গ্রহণ করুন 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9733729362487793,0.09917163848876953
এনআইডির ট্র্যাকিং নম্বর বা কপি কিছুই নেই—ডুপ্লিকেট ইস্যুর আবেদন কিভাবে দিব?,এনআইডি নেই কোনো কপি নেই ডুপ্লিকেটের আবেদন কোথায় করবো,nid_reissue_07,card_lost_no_info_how_to_get_new,এক্ষেত্রে উপজেলা/থানা নির্বাচন অফিসের সহায়তা গ্রহণ করুন।,"সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9772128462791443,0.10279011726379395
পোস্টাল ভোট বিডি অ্যাপে রেজিস্টার করতে এনআইডি লাগবে নাকি পাসপোর্টেই হবে?,পোস্টাল ভোট বিডি অ্যাপে রেজিস্ট্রেশন ধাপে পাসপোর্টের কোন কোন তথ্য লাগবে,nid_required_for_registration,passport_info_required,নিবন্ধনের জন্য আপনার অবশ্যই বৈধ জাতীয় পরিচয়পত্র থাকতে হবে।,"Given name বা প্রদত্ত নাম, Surname বা বংশগত নাম, পাসপোর্ট নম্বর এবং পাসপোর্টের মেয়াদ শেষের তারিখ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9870060682296753,0.10413551330566406
এনআইডি ওয়ালেট কোন কোন প্ল্যাটফর্মে উপলভ্য?,এনআইডি অনলাইনে কোন কোন পরিষেবা পাওয়া সম্ভব,nid_wallet_download,online_apply,Google Playstore অথবা অ্যাপল স্টোর থেকে এনআইডি Wallet অ্যাপটি ডাউনলোড করতে পারবেন।,"যেসকল আবেদন অনলাইন পোর্টালের মাধ্যমে করা যায় তা হলো: 
(১) নতুন ভোটার নিবন্ধন বা এনআইডি এর জন্য আবেদন, 
(২) জাতীয় পরিচয় পত্র সংশোধন 
(৩) হারানো/ নষ্ট বা মাইগ্রেশন পরবর্তী কার্ড রিইস্যু আবেদন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9768322706222534,0.10050415992736816
"আমার অ্যান্ড্রয়েড নেই, আইফোনে এনআইডি ওয়ালেট কীভাবে ডাউনলোড করব?",আমার ফোন অ্যান্ড্রয়েড না তাহলে এনআইডি ওয়ালেট কীভাবে ডাউনলোড করবো,nid_wallet_download_iphone,no_android_phone,এ্যাপল স্টোর থেকে এনআইডি Wallet অ্যাপটি ডাউনলোড করতে পারবেন।,"অনুগ্রহপূর্বক অন্য কোনো Android Phone ব্যবহারকারীর সাহায্য নিয়ে ফেস ভেরিফিকেশন সম্পন্ন করুন। এক্ষেত্রে এনআইডি একাউন্ট রেজিস্ট্রেশনের সময় আপনার ইউজার আইডি এবং গোপন পাসওয়ার্ড দিয়ে একাউন্টটি সুরক্ষিত করতে ভুলবেন না। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9926238059997559,0.11127901077270508
"অ্যান্ড্রয়েড ফোন নেই, iPhone থেকে এনআইডি ওয়ালেট নামাবো কীভাবে?",আমার ফোন অ্যান্ড্রয়েড নয় তাহলে এনআইডি ওয়ালেট নেওয়ার উপায় কী,nid_wallet_download_iphone,no_android_phone,এ্যাপল স্টোর থেকে এনআইডি Wallet অ্যাপটি ডাউনলোড করতে পারবেন।,"অনুগ্রহপূর্বক অন্য কোনো Android Phone ব্যবহারকারীর সাহায্য নিয়ে ফেস ভেরিফিকেশন সম্পন্ন করুন। এক্ষেত্রে এনআইডি একাউন্ট রেজিস্ট্রেশনের সময় আপনার ইউজার আইডি এবং গোপন পাসওয়ার্ড দিয়ে একাউন্টটি সুরক্ষিত করতে ভুলবেন না। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9875723719596863,0.09856176376342773
"আমি আইফোন ব্যবহার করি, এই অবস্থায় এনআইডি ওয়ালেট কীভাবে ডাউনলোড করব?",এনআইডি ওয়ালেট আইফোন এ কিভাবে ডাউনলোড করব,no_android_phone,nid_wallet_download_iphone,অনুগ্রহপূর্বক অন্য কোনো Android Phone ব্যবহারকারীর সাহায্য নিয়ে ফেস ভেরিফিকেশন সম্পন্ন করুন। এক্ষেত্রে এনআইডি একাউন্ট রেজিস্ট্রেশনের সময় আপনার ইউজার আইডি এবং গোপন পাসওয়ার্ড দিয়ে একাউন্টটি সুরক্ষিত করতে ভুলবেন না।,"এ্যাপল স্টোর থেকে এনআইডি Wallet অ্যাপটি ডাউনলোড করতে পারবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9875669479370117,0.10049247741699219
"পুরাতন আইডিতে স্বামীর নাম ছিল, নতুন স্মার্ট আইডিতে কেন দেখাচ্ছে না?",নতুন স্মার্ট এনআইডিতে স্বামীর নাম দেখায় না এটা কেন,no_husband_name_in_smart_card,husband_name_previous_card,আন্তর্জাতিক মানদন্ড বজায় রাখার জন্য জাতীয় পরিচয়পত্রে শুধুমাত্র পিতামাতার নাম প্রদর্শিত হয়। স্বামীর নামসহ অন্যান্য তথ্যাদি এনআইডি সার্ভারে সংরক্ষিত থাকে।,"বর্তমানে জাতীয় পরিচয়পত্রে স্বামীর নাম দৃশ্যমান থাকে না। স্বামীর নাম জাতীয় পরিচয়পত্র ডাটাবেজে সংরক্ষিত থাকে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9788874983787537,0.10702657699584961
"NID-এর ঠিকানায় উপজেলা তথ্য নেই, ফলে অনলাইনে রেজিস্টার করতে পারছি না—কীভাবে ঠিক করব?",nid তথ্যতে স্থায়ী ঠিকানায় উপজেলা নেই কিভাবে ঠিক করবো,no_upzila_in_online_registration,no_upzila_in_permananet_address,সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে নির্ধারিত ফর্মে ঠিকানা সংশোধনের আবেদন করুন। আবেদন অনুমোদন হলে অনলাইনে রেজিস্ট্রেশন করতে পারবেন।,"সংশ্লিষ্ট উপজেলা নির্বাচন অফিসে সংশোধন ফরম (ফরম-২) এর মাধ্যমে আবেদন করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9820640683174133,0.10346865653991699
"NID ঠিকানার উপজেলা কলাম ফাঁকা, অনলাইন রেজিস্ট্রেশন হচ্ছে না—কী করবো?",এনআইডি ঠিকানার উপজেলা অংশ নেই অনলাইন রেজিস্ট্রেশন করতে বারণ করছে—এটা কি ইন্টারনেটে ঠিক করা যাবে নাকি সরাসরি অফিসে যেতে হবে,no_upzila_in_online_registration,no_upzila_in_online_registration_followup_d,সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে গিয়ে নির্ধারিত ফর্মে ঠিকানা সংশোধনের আবেদন করুন। আবেদন অনুমোদন হলে অনলাইনে রেজিস্ট্রেশন করতে পারবেন।,"এই সমস্যা অনলাইনে সমাধান সম্ভব নয়, আপনাকে সংশ্লিষ্ট অফিসে যোগাযোগ করতে হবে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9720999002456665,0.10700750350952148
"আমার স্মার্ট জাতীয় পরিচয়পত্র এখনও আসেনি, কিন্তু যারা পরে নিবন্ধন করেছে তারা পেয়েছে—কোথায় যোগাযোগ করব?",স্মার্ট জাতীয় পরিচয়পত্র তোলার সময় মিস করলে কোথায় যোগাযোগ করব,not_getting_smart_card_though_newer_voter_getting,nid_probashi_smart_card_03,সংশ্লিষ্ট উপজেলা/থানা/জেলা নির্বাচন অফিসে যোগাযোগ করুন।,"অনুগ্রহপূর্বক আপনি যে অফিসে ভোটার হয়েছেন সেখানে যোগাযোগ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9691064357757568,0.09832119941711426
স্মার্টকার্ড বিতরণে আমাকে বাদ পড়েছে মনে হচ্ছে; আমার পরেররা পেয়েছে—আমি কীভাবে পাব?,স্মার্ট কার্ড বিতরণের নোটিশ ছিল কিন্তু আমারটা কেন পেলাম না,not_getting_smart_card_though_newer_voter_getting,smart_card_distributed_in_my_area_but_my_card_not_received,সংশ্লিষ্ট উপজেলা/থানা/জেলা নির্বাচন অফিসে যোগাযোগ করুন।,"সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিস থেকে স্মার্ট কার্ড মুদ্রণ সম্পর্কিত তথ্য জেনে নিন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.97104412317276,0.10438370704650879
"আমার স্মার্ট এনআইডি এখনও পাইনি, অথচ পরে রেজিস্টার করা লোকজন পেয়ে গেছে—আমি কোথায় যাব?",স্মার্ট এনআইডি কই দিতেছে কই যাই,not_getting_smart_card_though_newer_voter_getting,smart_card_from_where,সংশ্লিষ্ট উপজেলা/থানা/জেলা নির্বাচন অফিসে যোগাযোগ করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9750644564628601,0.10800933837890625
"স্মার্ট আইডি কার্ড আমি পাইনি, কিন্তু পরের ব্যাচে যারা ছিল তারা পেয়েছে—আমি কোথায় যোগাযোগ করবো?",আমি অনুপস্থিত ছিলাম স্মার্ট কার্ড পাইনি এখন কোথায় যোগাযোগ করবো,not_getting_smart_card_though_newer_voter_getting,nid_probashi_smart_card_03,সংশ্লিষ্ট উপজেলা/থানা/জেলা নির্বাচন অফিসে যোগাযোগ করুন।,"অনুগ্রহপূর্বক আপনি যে অফিসে ভোটার হয়েছেন সেখানে যোগাযোগ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9741983413696289,0.0992746353149414
পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন অপশনে কী তথ্য থাকে?,পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন স্ক্রিনে কী ধরনের তথ্য দেখানো হয়,notification_menu_contents,notification_screen_info,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন।","এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9942964911460876,0.10023140907287598
পোস্টাল ভোট বিডি অ্যাপের বিজ্ঞপ্তি বিভাগে কী কী আপডেট থাকে?,পোস্টাল ভোটিং অ্যাপের নোটিফিকেশন অংশে কী কী আপডেট থাকে,notification_menu_contents,notification_screen_info,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন।","এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9888145327568054,0.07860112190246582
পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন ট্যাবে কোন তথ্যগুলো পাওয়া যায়?,পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন স্ক্রিনে কী ধরনের তথ্য দেখানো হয়,notification_menu_contents,notification_screen_info,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন।","এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9929352402687073,0.10397696495056152
পোস্টাল ভোট বিডি-তে নোটিফিকেশন অংশটি ঠিক কী তথ্য প্রদান করে?,নোটিফিকেশন সেকশনের তথ্য পোস্টাল ভোট bdতে কী কী,notification_screen_info,notification_menu_contents,এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে।,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9908213019371033,0.09994912147521973
পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন প্যানেল কী কী আপডেট দেখায়?,নোটিফিকেশন মেনুতে পোস্টাল ভোট অ্যাপ কী কী আপডেট দেখায়,notification_screen_info,notification_menu_contents,এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে।,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9916375279426575,0.10531902313232422
পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন মেনুতে কোন কোন তথ্য থাকে?,পোস্টাল ভোট অ্যাপের নোটিফিকেশন মেনুতে কোন তথ্যগুলো থাকে,notification_screen_info,notification_menu_contents,এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে।,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9959802031517029,0.10133552551269531
পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন বিভাগে ব্যবহারকারী কোন তথ্য পায়?,পোস্টাল ভোট bd অ্যাপের notifications এ কী কী তথ্য মেলে,notification_screen_info,notification_menu_contents,এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে।,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.991212785243988,0.10013818740844727
পোস্টাল ভোট বিডি অ্যাপে নোটিফিকেশন অংশে কী কী দেখা যায়?,পোস্টাল ভোট bd অ্যাপে নোটিফিকেশন অংশ কী দেখায়,notification_screen_info,notification_menu_contents,এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে।,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.996956467628479,0.09932732582092285
পোস্টাল ভোট বিডি অ্যাপের নোটিফিকেশন এলাকা কোন আপডেটগুলো দেয়?,নোটিফিকেশন সেকশনে পোস্টাল ভোটিং অ্যাপ কী কী আপডেট দেয়,notification_screen_info,notification_menu_contents,এটি আপনার ভোট প্রদান সম্পর্কিত যাবতীয় তথ্য সংরক্ষণ করে।,"নোটিফিকেশন মেনুতে আপনার নিবন্ধন প্রক্রিয়া, যাচাইকরণ স্ট্যাটাস এবং অন্যান্য গুরুত্বপূর্ণ আপডেট পাবেন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9899953007698059,0.09878230094909668
"আমার সংশোধনী আবেদন অনেকদিন ধরে পেন্ডিং রয়েছে, এখন সমাধানের জন্য কী করা উচিত?",আমার সংশোধনরিইস্যু আবেদন অনেকদিন ধরে আপনার একটি আবেদন পেন্ডিং আছে দেখাচ্ছে,online_application_pending,unable_to_answer,দুঃখিত আপনি সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9820050001144409,0.10094451904296875
"সংশোধনের আবেদন বহুদিন ধরে “আপনার একটি আবেদন পেন্ডিং আছে” দেখায়, এখন করণীয় সম্পর্কে দয়া করে বলবেন?",আমার সংশোধনরিইস্যু আবেদন অনেকদিন ধরে আপনার একটি আবেদন পেন্ডিং আছে দেখাচ্ছে,online_application_pending,unable_to_answer,দুঃখিত আপনি সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.986984133720398,0.10719060897827148
অনলাইন প্ল্যাটফর্মে কী ধরনের আবেদন সাবমিট করা যায়?,অনলাইনে আবেদন সাবমিট করার পর কী কী ডকুমেন্ট ম্যান্ডেটরি,online_apply,new_voter_online_what_documents_to_submit,"যেসকল আবেদন অনলাইন পোর্টালের মাধ্যমে করা যায় তা হলো: (১) নতুন ভোটার নিবন্ধন বা এনআইডি এর জন্য আবেদন, (২) জাতীয় পরিচয় পত্র সংশোধন (৩) হারানো/ নষ্ট বা মাইগ্রেশন পরবর্তী কার্ড রিইস্যু আবেদন।","নিবন্ধনের জন্য অনলাইনে পূরণকৃত নিবন্ধন ফর্মের প্রিন্ট কপির সঙ্গে যেসব কাগজপত্র জমা দিতে হবেঃ 
(১) ১৭ ডিজিটের অনলাইন জন্মসনদের কপি।
(২) জাতীয়তা/নাগরিকত্ব সনদের কপি।
(৩) পিতা-মাতা, ভাই-বোনের এনআইডির কপি। পিতা-মাতা মৃত হলে অনলাইন মৃত্যু সনদের কপি। 
(৪) বিবাহিত হলে স্বামী/ স্ত্রীর এনআইডির কপি।
(৫) এসএসসি/দাখিল/সমমান অথবা অষ্টম শ্রেণি পাশের সনদের কপি (প্রযোজ্য ক্ষেত্রে)।
(৬) ইউটিলিটি বিলের (বিদ্যুৎ/গ্যাস/পানি/চৌকিদারী ট্যাক্স রশিদ) ফটোকপি। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9834625720977783,0.10617589950561523
আইডি কার্ডের ভুল সংশোধনের অনলাইন পোর্টালের ইউআরএল কী?,অনলাইন এনআইডি কার্ড তথ্য সংশোধন ফরমে ভুল হলে করণীয় কী,online_card_correction,card_information_correction_followup_b,জাতীয় পরিচয়পত্র সংক্রান্ত সকল সেবার জন্য ওয়েব পোর্টালের ঠিকানা হলো services.nidw.gov.bd/,"সংশোধণ আবেদন ভূল সাবমিট হলে ঠিক করার সুযোগ নেই। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9807593822479248,0.0966501235961914
এনআইডি সংশোধনের আবেদন অনলাইনে সাবমিট করার অফিসিয়াল পোর্টাল কোনটা?,এনআইডি অনলাইন পোর্টালে সংশোধনের জন্য আবেদন ফাইল কিভাবে সাবমিট করবো,online_card_correction,how_to_apply_for_correction_in_online_portal,জাতীয় পরিচয়পত্র সংক্রান্ত সকল সেবার জন্য ওয়েব পোর্টালের ঠিকানা হলো services.nidw.gov.bd/,"প্রথমে services.nidw.gov.bd/ ওয়েবসাইট ভিজিট করে একাউন্ট রেজিস্ট্রেশন করুন এবং নির্ধারিত ফী প্রদান পূর্বক এনআইডি সংশোধনের আবেদন করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9848086833953857,0.10529470443725586
